code_insee,invest_sd
03277,2760658.59
03278,1811417.11
03279,3436454.24
03280,1948817.21
03281,3504595.42
03282,3148630.8800000004
03283,4395032.14
03284,1741740.72
03285,1252595.85
03286,13732575.870000001
03287,3729125.0700000003
03288,2661081.5
03289,3040660.11
03290,7435626.21
03291,3751467.73
03292,8220801.5200000005
03293,1985875.45
03294,1263408.88
03295,494255.57
03296,3388021.33
03297,15445660.27
03298,28048316.759999998
03299,2485526.22
03300,3926644.6199999996
03301,10664674.879999999
03302,608503.42
03303,1750139.54
03304,12012424.93
03305,3049624.96
03306,13500037.14
03307,2290546.59
03308,2038505.99
03309,4889127.06
03310,282162757.76
03311,2618657.82
03312,2036640.54
03313,2163505.6
03314,5745028.68
03315,13123891.24
03316,5423790.46
03317,2031011.53
03318,640718.31
03319,2220955.62
03320,4677263.09
03321,67197474.61
04001,10672155.93
04004,6060429.33
04005,1179493.16
04006,46417206.339999996
04007,740585.98
04008,23842757.65
04009,645665.1699999999
04012,1158999.34
04013,3747309.17
04016,1664515.49
04017,2967857.48
04018,8683737.07
04019,43482451.63
04020,2446776.77
04021,1064496.26
04022,6454171.02
04023,7889028.13
04024,2311094.27
04025,6469521.66
04026,1952190.8800000001
04027,1462864.07
04028,1319136.26
04030,1157686.87
04031,2674242.48
04032,5042365.76
04033,13778765.93
04034,8332483.43
04035,1347520.37
04036,6786134.53
04037,1705595.87
04039,25696311.44
04040,491750.93
04041,3628412.5
04042,2681042.98
04043,1377984.28
04045,12328036.56
04046,5800012.27
04047,7434759.01
04049,44050066.06
04050,866984.11
04051,1232059.73
04053,1689609.4
04054,310276.01
04055,1512193.77
04057,1942089.85
04058,4306792.7299999995
04059,2772587.35
04061,12773657.61
04062,4257642.57
04063,11220050.52
04065,5662003.58
04066,15106197.57
04067,1772908.62
04068,4263682.66
04069,11225331.270000001
04070,159725103.74
04072,2051801.38
04073,12041815.07
04074,1004689.49
04075,3417991.81
04076,13799508.69
04077,2208638.79
04079,4732566.33
04081,10134914.4
04084,2886359.5100000002
04085,1464308.6600000001
04086,4511956.01
04087,673252.35
04088,51354968.37
04090,3545176.53
04091,2944719.0
04092,1718204.64
04093,2285684.18
04094,49445724.15
04095,1045142.1799999999
04096,32661042.990000002
04097,3843657.98
04099,1486180.72
04100,6364900.36
04101,3207273.46
04102,8326398.13
04104,3110355.1
04106,5220441.73
04107,249462.6
04108,11062693.7
04109,1916595.11
04110,5846487.71
04111,13763443.53
04112,216871804.06
04113,2649916.49
04115,2842190.44
04116,20549551.37
04118,1004483.6599999999
04120,5619605.68
04121,5020002.7
04122,3395205.47
04123,13914679.2
04124,5102411.899999999
04126,5515346.42
04127,3042126.05
04128,2901997.2800000003
04129,561532.59
04130,1579009.73
04132,1091032.3900000001
04133,2772435.71
04134,8083535.38
04135,14555790.89
04136,2884419.13
04137,984961.27
04138,2773607.42
04139,3155147.25
04140,2255937.95
04141,3069575.5500000003
04142,821254.6599999999
04143,43293578.17
04144,5394838.53
04145,7009264.470000001
04148,5746157.86
04149,19682697.96
04150,3424835.44
04151,2977649.51
04152,27846769.98
04154,1626601.42
04155,6943409.699999999
04156,5863296.71
04157,2753238.7500000005
04158,7339556.81
04159,2149138.55
04160,9406588.04
04161,10817682.36
04162,2379900.05
04163,4845883.71
04164,610867.77
04166,14529298.32
04167,2649501.8
04169,1428760.96
04170,2181873.84
04171,2369881.2800000003
04172,9411324.6
04173,13398983.69
04174,1318686.64
04175,1286344.28
04176,5294757.06
04177,729102.12
04178,8092601.409999999
04179,1607685.1
04180,696860.0
04181,393983.11
04182,1394854.11
04183,2561479.42
04184,2539760.53
04186,2480730.25
04187,762401.52
04188,5031326.95
04189,3716266.14
04190,3682907.37
04191,1093600.78
04192,5084830.5200000005
04193,7440772.56
04194,1506492.1900000002
04195,6154793.14
04197,34928527.55
04198,5952691.71
04199,2827724.33
04200,5656666.850000001
04201,1135092.56
04202,2053415.1500000001
04203,7037774.9
04204,3052646.63
04205,16337488.389999999
04206,2410372.2
04207,2633840.51
04208,6257835.13
04209,85925182.35
04210,4046497.55
04211,986245.4
04214,1124697.69
04216,2482577.95
04217,7880563.5
04218,4068750.33
04219,6548846.78
04220,4277099.65
04222,3117515.77
04224,1151515.3499999999
04226,16736894.3
04227,3019509.22
04228,853263.46
04229,2314102.93
04230,25163289.400000002
04231,3393662.7199999997
04233,3894378.89
04234,5943651.55
04235,2371224.7600000002
04236,3078422.5700000003
04237,5560649.95
04240,6828474.390000001
04241,2013613.94
04242,30128479.08
04244,5164453.4
04245,26733646.11
05001,11180388.47
05003,13304810.75
05004,20064375.0
05005,1576700.08
05006,40611098.81
05007,18207866.16
05008,2673387.74
05009,3722086.83
05010,6449750.739999999
05011,3631714.27
05012,7095252.74
05013,3988754.39
05014,3229670.16
05016,1892665.1400000001
05017,13961865.42
05018,2543835.14
05019,2542502.5
05021,2145627.27
05022,4010560.25
05023,166835651.0
05024,1319708.29
05025,974867.18
05026,10948345.16
05027,4987466.1899999995
05028,1516956.32
05029,7357553.390000001
05031,2615185.96
05032,4114343.2199999997
05033,1038852.3999999999
05034,3113573.4699999997
05035,932240.08
05036,9564433.51
05037,4215187.22
05038,9442331.8
05039,5695416.26
05040,32134241.68
05043,2051675.97
05044,4398031.97
05045,8783566.19
05046,78141082.95
05047,1903722.32
05048,2289959.76
05049,733342.48
05050,7284720.63
05051,656690.15
05052,11816583.549999999
05053,5007193.86
05054,4292865.17
05055,3548431.59
05056,2946131.8899999997
05057,1623082.51
05058,5950397.38
05059,4028429.02
05060,2134463.88
05061,320894450.26
05062,3026329.33
05063,14896560.76
05064,4389518.53
05065,26029572.75
05066,561054.04
05068,5204973.08
05069,5992645.85
05070,22142066.98
05071,5126124.5200000005
05072,1927967.5
05073,4490781.2
05074,1371878.51
05075,2465628.51
05076,1507887.72
05077,16802330.5
05078,5107567.859999999
05079,49589408.45
05080,1055163.65
05081,1692921.8399999999
05082,4570152.3
05084,5895636.0200000005
05085,50887430.37
05086,1270386.54
05087,6961976.6
05088,1999115.46
05089,2136969.17
05090,2439431.69
05091,693963.14
05092,5161267.649999999
05093,9032574.8
05094,387248.72000000003
05095,3907330.9
05096,77267042.59
05097,6375048.3
05098,35596850.93
05099,1973465.89
05100,4631347.86
05101,11124913.37
05102,1779074.93
05103,10241296.06
05104,3454668.2800000003
05106,2606092.65
05107,5928537.65
05108,2641740.39
05109,8117939.26
05110,19477408.67
05111,3651423.3200000003
05112,2303813.45
05113,4050356.83
05114,8200492.15
05115,7071862.03
05116,5024918.34
05117,1738015.7
05118,15304129.68
05119,63499164.75
05120,6744527.35
05121,3395259.6100000003
05122,9505586.36
05123,12992094.19
05124,2079787.14
05126,10100159.44
05127,5148237.14
05128,7751508.47
05129,2196277.9699999997
05130,1876660.25
05131,1111565.25
05132,24690386.96
05133,72156468.93
05134,5250182.89
05135,1155243.97
05136,10790442.48
05139,83487102.41
05140,7159982.57
05141,2048674.67
05142,8391213.6
05143,1380459.5899999999
05144,2393580.07
05145,15514470.54
05146,2857979.1
05147,2771890.17
05148,5873097.64
05149,13582107.48
05150,865738.58
05151,14861270.770000001
05152,2559826.45
05153,7522543.22
05154,2620807.7600000002
05155,711350.31
05156,3457672.88
05157,10110570.59
05158,2116217.41
05159,1834605.52
05160,1069340.55
05161,49430473.28
05162,15884571.92
05163,5600393.27
05164,13707893.2
05165,2776421.23
05166,10898224.93
05167,1712245.09
05168,5634383.42
05169,417912.08
05170,17187126.89
05171,3785468.58
05172,3414735.12
05173,10605279.67
05174,6579143.53
05175,13882902.549999999
05176,1756469.1500000001
05177,44225326.19
05178,10400137.799999999
05179,29380547.4
05180,6043691.06
05181,9393997.129999999
05182,2337989.83
05183,10348863.85
05184,3004251.54
06001,3685078.88
06002,3018318.82
06003,8473481.41
06004,625815750.62
06005,7678939.34
06006,18068961.71
06007,21545594.45
06008,1635212.4000000001
06009,6446234.4
06010,29813807.14
06011,43539765.67
06012,103181750.71000001
06013,11085815.79
06014,9647935.47
06015,7996859.79
06016,10775530.94
06017,2918172.85
06018,99264037.54
06019,23815771.2
06020,20964515.87
06021,7507868.46
06022,8275929.68
06023,22701517.65
06024,5700192.93
06025,37660008.3
06026,12213634.700000001
06027,252263163.41
06028,6007941.11
06029,1870381026.79
06030,247697989.98
06031,10854233.74
06032,55832809.12
06033,142940331.16
06034,17129413.31
06035,13299247.89
06036,6391012.9799999995
06037,4415625.39
06038,29211888.31
06039,5404291.05
06040,2177924.38
06041,6796982.79
06042,16594994.66
06043,11266832.34
06044,48193127.12
06045,4773563.59
06046,21753855.479999997
06047,3455796.09
06048,85985750.75
06049,2444301.03
06050,9703142.92
06051,2512702.66
06052,4531503.23
06053,3699780.7800000003
06054,21999158.279999997
06055,3515373.0
06056,6624059.0600000005
06057,14509663.16
06058,6747214.529999999
06059,33269683.93
06060,11272166.6
06061,4626418.74
06062,3859970.2
06063,3564950.87
06064,24421352.92
06065,48297464.02
06066,16662781.63
06067,11249010.19
06068,11255180.73
06069,307923064.65
06070,10710344.6
06071,14978321.34
06072,4985095.46
06073,62243986.79
06074,19231303.15
06075,45112441.57
06076,3692408.9899999998
06077,14855172.11
06078,4827459.68
06079,254863306.69
06080,4516511.34
06081,5045343.85
06082,5861178.34
06083,325916665.43
06084,104168424.88000001
06085,164844566.13
06086,5369930.99
06087,2262271.0700000003
06088,4020557372.78
06089,21734184.1
06090,40265423.08
06091,37865558.06
06092,11419928.979999999
06093,4303444.99
06094,29134223.86
06095,43088785.07
06096,4142387.51
06097,3337801.52
06098,4809499.79
06099,30769319.93
06100,2098742.04
06101,4548182.7
06102,4878068.02
06103,24215651.63
06104,100733178.42999999
06105,40588489.31
06106,6563566.3
06107,4135041.25
06108,28478582.95
06109,7738482.34
06110,11400537.84
06111,6207461.7299999995
06112,22119224.08
06113,16612620.91
06114,35811504.98
06115,2807793.04
06116,6815770.05
06117,9047755.94
06118,24048401.29
06119,7477641.21
06120,67143452.59
06121,57755137.75
06122,28569742.06
06123,185244950.31
06124,6304648.85
06125,4052005.36
06126,25582420.01
06127,36283385.68
06128,31643055.52
06129,27131883.520000003
06130,23464070.9
06131,3178003.44
06132,8355690.77
06133,1843914.26
06134,9073111.99
06135,4577099.93
06136,26447159.310000002
06137,7789242.640000001
06138,41566798.91
06139,3413099.19
06140,21956924.56
06141,2620796.51
06142,2296871.93
06143,9765191.76
06144,13429185.280000001
06145,2537137.22
06146,9777383.68
06147,34878183.7
06148,26064378.55
06149,86237482.82000001
06150,32416736.810000002
06151,15068116.51
06152,183335057.79
06153,35951891.08
06154,4845385.14
06155,183260352.65
06156,5541931.85
06157,119758909.33999999
06158,8288458.58
06159,71170262.68
06160,4592553.72
06161,126600079.59
06162,16937629.830000002
06163,25157398.439999998
07001,3222394.65
07002,3104226.6999999997
07003,1218062.2
07004,2023840.3
07005,8760445.49
07006,1329800.4400000002
07007,8318877.43
07008,11343895.16
07009,10430832.82
07010,158725000.82
07011,4480742.1899999995
07012,5455204.4
07013,10455357.75
07014,3521427.93
07015,3473751.28
07016,3202302.73
07017,4761947.31
07018,1905204.04
07019,125501977.06
07020,2802189.95
07022,6792396.5
07023,3310227.77
07024,6780127.659999999
07025,2154274.72
07026,6198099.34
07027,11600658.37
07028,6050598.97
07029,3830889.49
07030,4425650.4399999995
07031,8329003.34
07032,2475632.54
07033,1485806.36
07034,1060260.71
07035,5107452.99
07036,2271092.49
07037,2984808.66
07038,1568282.55
07039,3295773.06
07040,2613118.56
07041,12683756.38
07042,41263956.86
07044,1712938.52
07045,5581486.55
07047,1701276.64
07048,6758068.24
07049,1072083.82
07050,4486870.4
07051,6178572.3
07052,3271077.3000000003
07053,3180961.37
07054,3096051.7
07055,17130691.48
07056,3456106.83
07058,5258044.05
07059,1898171.13
07060,2049158.63
07061,2540562.21
07062,1792373.12
07063,1561327.6800000002
07064,39839600.82
07065,2250198.4899999998
07066,16746183.520000001
07067,1171475.92
07068,3847672.15
07069,5974086.68
07070,11939858.36
07071,21098450.61
07072,9841789.67
07073,2593388.95
07074,2152753.71
07075,7126275.359999999
07076,66632368.05
07077,2628514.21
07078,32321269.61
07079,8634072.0
07080,4234271.96
07081,1336379.3399999999
07082,3122642.65
07083,2564165.54
07084,5785378.069999999
07085,5043350.1899999995
07086,4674983.78
07087,3842904.44
07088,2241790.5
07089,8400398.23
07090,8918813.77
07091,1367527.91
07092,1551570.3
07093,2826236.6
07094,2275120.77
07095,3993509.0
07096,6891449.27
07097,4472210.66
07098,2497221.56
07099,3237890.19
07100,4582320.22
07101,9411783.08
07102,85923192.45
07103,2378765.7
07104,2206427.66
07105,3135592.11
07106,2328385.05
07107,10732027.52
07108,1289151.98
07109,3038341.19
07110,14960365.149999999
07111,2025497.5000000002
07112,2106327.26
07113,2992665.68
07114,2980570.88
07115,5614831.050000001
07116,12998424.020000001
07117,11224765.28
07118,2399823.69
07119,7701432.620000001
07120,2600144.26
07121,2567418.48
07122,5284010.88
07123,2150189.77
07124,1685407.56
07126,7098670.41
07127,10421435.82
07128,7800572.38
07129,20053945.22
07130,3962167.86
07131,2640637.01
07132,16453120.38
07133,4946507.88
07134,6644979.1
07135,873906.4
07136,1777273.6600000001
07137,2062045.76
07138,12663234.149999999
07139,1299765.6400000001
07140,4793431.56
07141,1398887.44
07142,3118154.6
07143,5897642.76
07144,1591098.5
07145,6622122.54
07146,4476011.16
07147,5250809.6899999995
07148,3244128.11
07149,2330693.93
07150,10429242.97
07151,2930369.32
07152,12514384.17
07153,3001986.54
07154,6335258.62
07155,4259275.8
07156,12103050.99
07157,22421063.56
07158,1695727.1800000002
07159,3775680.65
07160,3025297.0700000003
07161,20360153.09
07162,3687999.69
07163,3042094.6100000003
07165,3972532.8800000004
07166,5270682.88
07167,6625297.76
07168,7156437.86
07169,3510769.17
07170,4823771.85
07171,3816226.46
07172,10629364.280000001
07173,2058382.46
07174,3701922.42
07175,1576982.04
07176,2111620.27
07177,6336766.7
07178,5943471.5
07179,1390247.33
07181,31577547.82
07182,6115443.33
07183,2578670.57
07184,3558340.4099999997
07185,4261656.79
07186,87531012.76
07187,1477237.21
07188,7427542.36
07189,2968522.21
07190,2346430.76
07191,19942443.78
07192,3706546.0
07193,1865591.77
07194,4566412.409999999
07195,2107581.69
07196,2962321.79
07197,19695341.63
07198,6647921.13
07199,9877257.14
07200,2385853.75
07201,22106162.93
07202,2963896.1
07203,4192507.85
07204,19908751.66
07205,7016107.87
07206,1434235.67
07207,8876506.31
07208,1826570.69
07209,1502918.25
07210,4340909.0
07211,3798462.66
07212,3013848.54
07213,2544368.22
07214,1809900.06
07215,2776724.31
07216,3697264.8200000003
07217,4698236.4399999995
07218,3319670.27
07219,4077286.69
07220,2472664.39
07221,2823778.08
07222,1808244.57
07223,1213825.91
07224,7999072.17
07225,8089282.6899999995
07226,5795394.73
07227,10821992.3
07228,8196124.6
07229,5843338.69
07230,2810806.3
07231,12075042.99
07232,8524120.55
07233,2857437.34
07234,1291291.2200000002
07235,5283168.11
07236,14056048.76
07237,6062200.71
07238,2490316.9
07239,2974473.2199999997
07240,10736411.16
07241,2504237.2199999997
07242,1452478.1199999999
07243,2018664.99
07244,3320416.49
07245,17974368.810000002
07247,6845608.6899999995
07248,2241000.75
07249,1796736.3199999998
07250,2588420.71
07251,3889365.7800000003
07252,2359550.78
07253,2666285.6
07254,4002345.46
07255,16452447.21
07256,4646295.24
07257,1121650.7400000002
07258,3465746.27
07259,8557803.629999999
07260,5711696.56
07261,6730442.22
07262,5263456.08
07263,3000105.34
07264,10942011.569999998
07265,10313893.95
07266,2087089.7500000002
07267,3964507.99
07268,6634820.64
07269,9922272.959999999
07270,4136973.5999999996
07272,3208015.91
07273,2510972.89
07274,2123781.07
07275,2556396.69
07276,2764931.31
07277,1973625.67
07278,2660116.67
07279,9894114.879999999
07280,6232919.29
07281,61621320.160000004
07282,3233587.0500000003
07283,1342450.2000000002
07284,3070078.93
07285,1601237.06
07286,6461016.96
07287,2635252.33
07288,10200932.03
07289,5419708.98
07290,2563061.63
07291,4946908.29
07292,5522304.67
07293,4573459.91
07294,4171719.08
07295,14198939.73
07296,7060307.61
07297,3495921.54
07298,4186028.6
07299,2834201.02
07300,2880722.53
07301,9886163.85
07302,7967508.37
07303,2226704.98
07304,7360928.07
07305,2974860.29
07306,3037458.18
07307,3736521.43
07308,16320847.73
07309,12886038.75
07310,3846818.52
07311,1880228.21
07312,2642649.2
07313,7394094.08
07314,3516283.51
07315,3901021.95
07316,13517533.78
07317,5282941.7
07318,1243755.11
07319,45427048.78
07321,1507244.67
07322,12626682.76
07323,8643514.78
07324,78556431.75
07325,13243449.96
07326,3047493.66
07327,2218127.72
07328,3640922.33
07329,5742113.36
07330,30470510.22
07331,48134903.44
07332,4192542.98
07333,7139588.430000001
07334,26122839.74
07335,3152214.84
07336,2695605.9999999995
07337,15131600.89
07338,17562961.56
07339,9020416.48
07340,10924744.13
07341,16230674.26
07342,9787705.56
07343,6907994.930000001
07344,1590949.19
07345,5695350.01
07346,37815425.169999994
07347,4697394.18
07348,7045576.100000001
07349,37769377.11
08001,5922498.14
08003,16269183.33
08004,1296928.03
08005,605204.28
08006,1803705.0899999999
08007,233613.13
08008,4159089.07
08009,875320.05
08010,656619.26
08011,1520559.58
08013,1511869.02
08014,604841.0
08015,978228.32
08016,1382293.17
08017,2177492.7
08018,476947.33
08019,399608.27
08020,1366692.43
08021,1163803.27
08022,1829625.21
08023,349599.52
08024,8878303.06
08025,6655434.59
08026,2031242.1
08027,651652.53
08028,12028436.38
08029,1301982.77
08030,627283.46
08031,441379.01999999996
08032,1351850.86
08033,832809.5800000001
08034,2309137.2600000002
08035,572358.86
08036,950029.27
08037,5345395.15
08038,1536003.21
08039,2525532.93
08040,3389515.41
08041,1120315.53
08042,1278783.1400000001
08043,8626129.19
08044,830298.1
08045,2414413.5700000003
08046,1383111.2200000002
