code_insee,annee,type_scrutin,n_unites,mono_liste,closeness,method
17470,2008,individuel,11,0,9.2199,winner_share_proxy_2008
17470,2014,individuel,11,1,,seat_cutoff_model
17470,2020,individuel,11,1,,seat_cutoff_rne_real
17471,2008,individuel,11,0,13.4752,winner_share_proxy_2008
17471,2014,individuel,11,1,,seat_cutoff_model
17471,2020,individuel,11,1,,seat_cutoff_rne_real
17472,2008,individuel,15,0,3.629,winner_share_proxy_2008
17473,2008,individuel,9,0,2.6667,winner_share_proxy_2008
17473,2014,individuel,9,0,48.4848,seat_cutoff_model
17473,2020,individuel,7,1,,seat_cutoff_rne_real
17474,2008,individuel,13,0,40.1674,winner_share_proxy_2008
17474,2014,individuel,16,0,43.932,seat_cutoff_model
17474,2020,individuel,30,0,6.8249,seat_cutoff_rne_real
17476,2008,individuel,10,0,38.5542,winner_share_proxy_2008
17476,2014,individuel,21,0,0.0,seat_cutoff_model
17476,2020,individuel,11,0,3.8462,seat_cutoff_rne_real
17477,2008,individuel,8,0,8.046,winner_share_proxy_2008
17477,2014,individuel,3,1,,seat_cutoff_model
17477,2020,individuel,1,1,,seat_cutoff_rne_real
17478,2008,individuel,8,0,7.1429,winner_share_proxy_2008
17478,2014,individuel,7,1,,seat_cutoff_model
17478,2020,individuel,7,1,,seat_cutoff_rne_real
17479,2008,individuel,9,0,31.8627,winner_share_proxy_2008
17479,2014,individuel,14,0,12.2222,seat_cutoff_model
17479,2020,individuel,11,1,,seat_cutoff_rne_real
17480,2008,individuel,11,0,4.2017,winner_share_proxy_2008
17480,2014,individuel,15,1,,seat_cutoff_model
17480,2020,individuel,15,1,,seat_cutoff_rne_real
17481,2008,individuel,11,0,2.2472,winner_share_proxy_2008
17481,2014,individuel,11,1,,seat_cutoff_model
17481,2020,individuel,11,1,,seat_cutoff_rne_real
17482,2008,individuel,6,0,39.2857,winner_share_proxy_2008
17482,2014,individuel,30,0,4.8433,seat_cutoff_model
17482,2020,individuel,15,1,,seat_cutoff_rne_real
17483,2008,individuel,15,0,7.8571,winner_share_proxy_2008
17485,2008,individuel,11,0,45.3782,winner_share_proxy_2008
17486,2008,individuel,15,0,38.2406,winner_share_proxy_2008
17486,2014,individuel,30,0,5.3407,seat_cutoff_model
17486,2020,individuel,21,0,0.0,seat_cutoff_rne_real
18001,2008,individuel,11,0,34.1991,winner_share_proxy_2008
18001,2014,individuel,11,1,,seat_cutoff_model
18001,2020,individuel,11,1,,seat_cutoff_rne_real
18002,2008,individuel,11,0,17.3554,winner_share_proxy_2008
18002,2014,individuel,11,1,,seat_cutoff_model
18002,2020,individuel,11,1,,seat_cutoff_rne_real
18003,2008,individuel,19,0,7.1518,winner_share_proxy_2008
18004,2008,individuel,15,0,6.4202,winner_share_proxy_2008
18005,2008,individuel,15,0,3.2258,winner_share_proxy_2008
18005,2014,individuel,15,1,,seat_cutoff_model
18006,2008,individuel,11,0,6.7114,winner_share_proxy_2008
18006,2014,individuel,11,1,,seat_cutoff_model
18006,2020,individuel,11,1,,seat_cutoff_rne_real
18007,2008,individuel,9,0,14.2857,winner_share_proxy_2008
18007,2014,individuel,7,1,,seat_cutoff_model
18007,2020,individuel,7,1,,seat_cutoff_rne_real
18008,2008,individuel,11,0,1.9841,winner_share_proxy_2008
18008,2014,individuel,15,1,,seat_cutoff_model
18008,2020,individuel,45,0,23.4657,seat_cutoff_rne_real
18009,2008,individuel,11,0,7.5,winner_share_proxy_2008
18009,2014,individuel,11,1,,seat_cutoff_model
18009,2020,individuel,11,1,,seat_cutoff_rne_real
18010,2008,individuel,11,0,6.5693,winner_share_proxy_2008
18010,2014,individuel,11,1,,seat_cutoff_model
18010,2020,individuel,11,1,,seat_cutoff_rne_real
18011,2008,individuel,23,0,10.0177,winner_share_proxy_2008
18012,2008,individuel,11,0,29.2135,winner_share_proxy_2008
18012,2014,individuel,13,0,0.0,seat_cutoff_model
18012,2020,individuel,11,1,,seat_cutoff_rne_real
18013,2008,individuel,1,1,,winner_share_proxy_2008
18013,2014,individuel,24,0,0.5814,seat_cutoff_model
18013,2020,individuel,16,0,55.6338,seat_cutoff_rne_real
18014,2008,individuel,11,0,5.2174,winner_share_proxy_2008
18014,2014,individuel,11,1,,seat_cutoff_model
18014,2020,individuel,11,1,,seat_cutoff_rne_real
18016,2008,individuel,11,0,5.4945,winner_share_proxy_2008
18016,2014,individuel,11,1,,seat_cutoff_model
18016,2020,individuel,11,1,,seat_cutoff_rne_real
18017,2008,individuel,2,0,46.2687,winner_share_proxy_2008
18017,2014,individuel,23,0,11.5741,seat_cutoff_model
18017,2020,individuel,22,0,4.4199,seat_cutoff_rne_real
18018,2008,individuel,1,1,,winner_share_proxy_2008
18019,2008,individuel,11,0,11.6732,winner_share_proxy_2008
18019,2014,individuel,11,1,,seat_cutoff_model
18019,2020,individuel,10,1,,seat_cutoff_rne_real
18020,2008,individuel,15,0,12.0181,winner_share_proxy_2008
18020,2014,individuel,30,0,17.5258,seat_cutoff_model
18020,2020,individuel,16,0,0.0,seat_cutoff_rne_real
18021,2008,individuel,11,0,25.4717,winner_share_proxy_2008
18021,2014,individuel,11,1,,seat_cutoff_model
18021,2020,individuel,19,0,0.6623,seat_cutoff_rne_real
18022,2008,individuel,11,0,16.1943,winner_share_proxy_2008
18022,2014,individuel,11,1,,seat_cutoff_model
18022,2020,individuel,15,0,2.8571,seat_cutoff_rne_real
18023,2008,individuel,15,0,15.4887,winner_share_proxy_2008
18024,2008,individuel,9,0,10.9756,winner_share_proxy_2008
18024,2014,individuel,7,1,,seat_cutoff_model
18024,2020,individuel,7,1,,seat_cutoff_rne_real
18025,2008,individuel,15,0,9.8522,winner_share_proxy_2008
18025,2014,individuel,17,0,0.0,seat_cutoff_model
18025,2020,individuel,30,0,10.6557,seat_cutoff_rne_real
18026,2008,individuel,15,0,44.4444,winner_share_proxy_2008
18027,2008,individuel,15,0,34.5821,winner_share_proxy_2008
18027,2014,individuel,15,1,,seat_cutoff_model
18027,2020,individuel,15,1,,seat_cutoff_rne_real
18028,2008,individuel,15,0,40.4326,winner_share_proxy_2008
18029,2008,individuel,4,0,34.0782,winner_share_proxy_2008
18029,2014,individuel,21,0,22.5664,seat_cutoff_model
18029,2020,individuel,11,1,,seat_cutoff_rne_real
18031,2008,individuel,15,0,21.194,winner_share_proxy_2008
18031,2014,individuel,18,0,0.0,seat_cutoff_model
18031,2020,individuel,20,0,0.0,seat_cutoff_rne_real
18032,2008,individuel,15,0,24.5839,winner_share_proxy_2008
18034,2008,individuel,11,0,40.1826,winner_share_proxy_2008
18034,2014,individuel,11,1,,seat_cutoff_model
18034,2020,individuel,22,0,8.4656,seat_cutoff_rne_real
18035,2008,individuel,15,0,8.5294,winner_share_proxy_2008
18035,2014,individuel,15,1,,seat_cutoff_model
18036,2008,individuel,15,0,5.5921,winner_share_proxy_2008
18036,2014,individuel,18,0,17.6471,seat_cutoff_model
18036,2020,individuel,17,0,0.0,seat_cutoff_rne_real
18037,2008,individuel,6,0,49.4366,winner_share_proxy_2008
18037,2020,individuel,19,0,55.7078,seat_cutoff_rne_real
18038,2008,individuel,15,0,41.4835,winner_share_proxy_2008
18038,2014,individuel,18,0,0.0,seat_cutoff_model
18038,2020,individuel,19,0,0.0,seat_cutoff_rne_real
18039,2008,individuel,11,0,9.7046,winner_share_proxy_2008
18039,2014,individuel,12,0,34.6535,seat_cutoff_model
18039,2020,individuel,12,0,35.5,seat_cutoff_rne_real
18040,2008,individuel,11,0,8.2474,winner_share_proxy_2008
18040,2014,individuel,11,1,,seat_cutoff_model
18040,2020,individuel,11,1,,seat_cutoff_rne_real
18041,2008,individuel,11,0,6.0606,winner_share_proxy_2008
18041,2014,individuel,11,1,,seat_cutoff_model
18041,2020,individuel,11,1,,seat_cutoff_rne_real
18042,2008,individuel,6,0,46.6667,winner_share_proxy_2008
18042,2014,individuel,11,1,,seat_cutoff_model
18042,2020,individuel,11,1,,seat_cutoff_rne_real
18043,2008,individuel,11,0,6.1069,winner_share_proxy_2008
18043,2014,individuel,23,0,12.0968,seat_cutoff_model
18043,2020,individuel,18,0,34.5455,seat_cutoff_rne_real
18044,2008,individuel,11,0,9.4527,winner_share_proxy_2008
18044,2014,individuel,11,1,,seat_cutoff_model
18044,2020,individuel,11,1,,seat_cutoff_rne_real
18045,2008,individuel,2,0,47.6684,winner_share_proxy_2008
18045,2014,individuel,17,0,15.2542,seat_cutoff_model
18045,2020,individuel,11,0,1.7751,seat_cutoff_rne_real
18046,2008,individuel,8,0,47.0085,winner_share_proxy_2008
18046,2014,individuel,6,1,,seat_cutoff_model
18046,2020,individuel,11,1,,seat_cutoff_rne_real
18047,2008,individuel,8,0,46.2069,winner_share_proxy_2008
18047,2014,individuel,15,1,,seat_cutoff_model
18047,2020,individuel,15,1,,seat_cutoff_rne_real
18048,2008,individuel,11,0,36.4929,winner_share_proxy_2008
18048,2014,individuel,22,0,18.3761,seat_cutoff_model
18048,2020,individuel,11,1,,seat_cutoff_rne_real
18049,2008,individuel,11,0,2.3102,winner_share_proxy_2008
18049,2014,individuel,11,1,,seat_cutoff_model
18049,2020,individuel,20,0,19.2825,seat_cutoff_rne_real
18050,2008,individuel,23,0,1.4368,winner_share_proxy_2008
18051,2008,individuel,6,0,10.9091,winner_share_proxy_2008
18051,2014,individuel,11,1,,seat_cutoff_model
18051,2020,individuel,22,0,21.7391,seat_cutoff_rne_real
18052,2008,individuel,15,0,29.3051,winner_share_proxy_2008
18053,2008,individuel,11,0,37.4302,winner_share_proxy_2008
18053,2014,individuel,13,0,0.0,seat_cutoff_model
18053,2020,individuel,11,1,,seat_cutoff_rne_real
18054,2008,individuel,11,0,10.9589,winner_share_proxy_2008
18054,2014,individuel,11,1,,seat_cutoff_model
18054,2020,individuel,11,1,,seat_cutoff_rne_real
18055,2020,individuel,34,0,3.202,seat_cutoff_rne_real
18056,2008,individuel,4,0,43.9716,winner_share_proxy_2008
18056,2014,individuel,17,0,2.4691,seat_cutoff_model
18056,2020,individuel,12,0,0.9524,seat_cutoff_rne_real
18057,2008,individuel,4,0,48.542,winner_share_proxy_2008
18058,2008,individuel,1,1,,winner_share_proxy_2008
18059,2008,individuel,15,0,30.0898,winner_share_proxy_2008
18059,2020,individuel,18,0,0.0,seat_cutoff_rne_real
18060,2008,individuel,9,0,0.0,winner_share_proxy_2008
18060,2014,individuel,7,1,,seat_cutoff_model
18060,2020,individuel,12,0,2.8571,seat_cutoff_rne_real
18061,2008,individuel,11,0,13.8462,winner_share_proxy_2008
18061,2014,individuel,1,1,,seat_cutoff_model
18062,2008,individuel,11,0,6.6667,winner_share_proxy_2008
18062,2014,individuel,17,0,1.676,seat_cutoff_model
18062,2020,individuel,20,0,16.0839,seat_cutoff_rne_real
18063,2008,individuel,11,0,16.9643,winner_share_proxy_2008
18063,2014,individuel,13,0,0.8772,seat_cutoff_model
18063,2020,individuel,11,1,,seat_cutoff_rne_real
18064,2008,individuel,11,0,33.3333,winner_share_proxy_2008
18064,2014,individuel,11,1,,seat_cutoff_model
18064,2020,individuel,11,1,,seat_cutoff_rne_real
18065,2008,individuel,15,0,24.8307,winner_share_proxy_2008
18065,2014,individuel,15,1,,seat_cutoff_model
18065,2020,individuel,15,1,,seat_cutoff_rne_real
18066,2008,individuel,5,0,45.567,winner_share_proxy_2008
18066,2020,individuel,45,0,0.7059,seat_cutoff_rne_real
18067,2008,individuel,15,0,5.6511,winner_share_proxy_2008
18067,2014,individuel,16,0,0.0,seat_cutoff_model
18067,2020,individuel,17,0,0.0,seat_cutoff_rne_real
18068,2008,individuel,9,0,0.0,winner_share_proxy_2008
18068,2014,individuel,7,1,,seat_cutoff_model
18068,2020,individuel,7,1,,seat_cutoff_rne_real
18069,2008,individuel,11,0,7.2289,winner_share_proxy_2008
18069,2014,individuel,11,1,,seat_cutoff_model
18069,2020,individuel,11,1,,seat_cutoff_rne_real
18070,2008,individuel,11,0,4.0541,winner_share_proxy_2008
18070,2014,individuel,22,0,8.2803,seat_cutoff_model
18070,2020,individuel,11,1,,seat_cutoff_rne_real
18071,2008,individuel,9,0,0.0,winner_share_proxy_2008
18071,2014,individuel,7,1,,seat_cutoff_model
18071,2020,individuel,7,1,,seat_cutoff_rne_real
18072,2008,individuel,11,0,21.0191,winner_share_proxy_2008
18072,2014,individuel,11,1,,seat_cutoff_model
18072,2020,individuel,11,1,,seat_cutoff_rne_real
18073,2008,individuel,3,0,46.2963,winner_share_proxy_2008
18073,2014,individuel,11,1,,seat_cutoff_model
18073,2020,individuel,14,1,,seat_cutoff_rne_real
18074,2008,individuel,11,0,6.2016,winner_share_proxy_2008
18074,2014,individuel,11,1,,seat_cutoff_model
18074,2020,individuel,22,0,12.1951,seat_cutoff_rne_real
18075,2008,individuel,15,0,2.5896,winner_share_proxy_2008
18076,2008,individuel,3,0,47.7124,winner_share_proxy_2008
18076,2014,individuel,11,1,,seat_cutoff_model
18076,2020,individuel,11,1,,seat_cutoff_rne_real
18077,2008,individuel,11,0,15.1042,winner_share_proxy_2008
18077,2014,individuel,11,1,,seat_cutoff_model
18077,2020,individuel,11,1,,seat_cutoff_rne_real
18078,2008,individuel,9,0,20.3125,winner_share_proxy_2008
18078,2014,individuel,7,1,,seat_cutoff_model
18078,2020,individuel,7,1,,seat_cutoff_rne_real
18079,2008,individuel,15,0,9.1873,winner_share_proxy_2008
18079,2014,individuel,11,1,,seat_cutoff_model
18079,2020,individuel,11,1,,seat_cutoff_rne_real
18080,2008,individuel,11,0,4.5977,winner_share_proxy_2008
18080,2014,individuel,11,1,,seat_cutoff_model
18080,2020,individuel,11,1,,seat_cutoff_rne_real
18081,2008,individuel,11,0,24.7312,winner_share_proxy_2008
18081,2014,individuel,11,1,,seat_cutoff_model
18081,2020,individuel,11,1,,seat_cutoff_rne_real
18082,2008,individuel,15,0,6.5858,winner_share_proxy_2008
18083,2008,individuel,3,0,38.0368,winner_share_proxy_2008
18083,2014,individuel,19,0,0.0,seat_cutoff_model
18083,2020,individuel,15,1,,seat_cutoff_rne_real
18084,2008,individuel,11,0,6.4748,winner_share_proxy_2008
18084,2014,individuel,11,1,,seat_cutoff_model
18084,2020,individuel,11,1,,seat_cutoff_rne_real
18085,2008,individuel,1,1,,winner_share_proxy_2008
18085,2014,individuel,22,0,5.1613,seat_cutoff_model
18085,2020,individuel,11,1,,seat_cutoff_rne_real
18086,2008,individuel,15,0,5.3892,winner_share_proxy_2008
18086,2014,individuel,15,1,,seat_cutoff_model
18086,2020,individuel,30,0,4.0752,seat_cutoff_rne_real
18088,2008,individuel,11,0,9.5238,winner_share_proxy_2008
18088,2014,individuel,11,1,,seat_cutoff_model
18088,2020,individuel,11,1,,seat_cutoff_rne_real
18089,2008,individuel,11,0,11.3879,winner_share_proxy_2008
18089,2014,individuel,11,1,,seat_cutoff_model
18089,2020,individuel,9,1,,seat_cutoff_rne_real
18090,2008,individuel,11,0,8.7629,winner_share_proxy_2008
18090,2014,individuel,11,1,,seat_cutoff_model
18090,2020,individuel,11,1,,seat_cutoff_rne_real
18091,2008,individuel,11,0,28.4672,winner_share_proxy_2008
18091,2014,individuel,14,0,47.8571,seat_cutoff_model
18091,2020,individuel,11,1,,seat_cutoff_rne_real
18092,2008,individuel,15,0,7.4667,winner_share_proxy_2008
18093,2008,individuel,4,0,52.5862,winner_share_proxy_2008
18093,2014,individuel,11,1,,seat_cutoff_model
18093,2020,individuel,11,1,,seat_cutoff_rne_real
18094,2008,individuel,11,0,21.5517,winner_share_proxy_2008
18094,2014,individuel,19,0,50.0,seat_cutoff_model
18094,2020,individuel,11,1,,seat_cutoff_rne_real
18095,2008,individuel,11,0,3.8095,winner_share_proxy_2008
18095,2014,individuel,11,1,,seat_cutoff_model
18095,2020,individuel,11,1,,seat_cutoff_rne_real
18096,2008,individuel,19,0,0.6849,winner_share_proxy_2008
18097,2008,individuel,19,0,2.6123,winner_share_proxy_2008
18098,2008,individuel,11,0,3.3708,winner_share_proxy_2008
18098,2014,individuel,11,1,,seat_cutoff_model
18098,2020,individuel,11,1,,seat_cutoff_rne_real
18099,2008,individuel,5,0,48.227,winner_share_proxy_2008
18099,2014,individuel,12,0,30.2326,seat_cutoff_model
18099,2020,individuel,11,1,,seat_cutoff_rne_real
18100,2008,individuel,2,0,54.3062,winner_share_proxy_2008
18100,2014,individuel,19,0,17.5879,seat_cutoff_model
18100,2020,individuel,15,1,,seat_cutoff_rne_real
18101,2008,individuel,4,0,31.5436,winner_share_proxy_2008
18101,2014,individuel,17,0,0.5051,seat_cutoff_model
18101,2020,individuel,22,0,35.1955,seat_cutoff_rne_real
18102,2008,individuel,11,0,15.2542,winner_share_proxy_2008
18102,2014,individuel,11,1,,seat_cutoff_model
18102,2020,individuel,12,0,0.0,seat_cutoff_rne_real
18103,2008,individuel,19,0,33.1354,winner_share_proxy_2008
18104,2008,individuel,11,0,18.2692,winner_share_proxy_2008
18104,2014,individuel,6,1,,seat_cutoff_model
18104,2020,individuel,1,1,,seat_cutoff_rne_real
18105,2014,individuel,17,0,0.7812,seat_cutoff_model
18105,2020,individuel,19,0,5.8824,seat_cutoff_rne_real
18106,2008,individuel,1,1,,winner_share_proxy_2008
18106,2014,individuel,21,0,14.7651,seat_cutoff_model
18106,2020,individuel,11,1,,seat_cutoff_rne_real
18107,2008,individuel,11,0,3.7975,winner_share_proxy_2008
18107,2014,individuel,11,1,,seat_cutoff_model
18107,2020,individuel,11,1,,seat_cutoff_rne_real
18109,2008,individuel,19,0,27.9843,winner_share_proxy_2008
18110,2020,individuel,17,0,0.0,seat_cutoff_rne_real
18111,2008,individuel,11,0,8.3333,winner_share_proxy_2008
18111,2014,individuel,11,1,,seat_cutoff_model
18111,2020,individuel,20,0,8.0,seat_cutoff_rne_real
18112,2008,individuel,11,0,27.0492,winner_share_proxy_2008
18112,2014,individuel,22,0,6.0606,seat_cutoff_model
18112,2020,individuel,11,0,1.4925,seat_cutoff_rne_real
18113,2008,individuel,11,0,14.0,winner_share_proxy_2008
18113,2014,individuel,20,0,5.0,seat_cutoff_model
18113,2020,individuel,11,1,,seat_cutoff_rne_real
18114,2008,individuel,11,0,18.3206,winner_share_proxy_2008
18114,2014,individuel,11,1,,seat_cutoff_model
18114,2020,individuel,11,1,,seat_cutoff_rne_real
18115,2008,individuel,15,0,25.3061,winner_share_proxy_2008
18115,2014,individuel,15,1,,seat_cutoff_model
18115,2020,individuel,15,1,,seat_cutoff_rne_real
18116,2008,individuel,11,0,9.0909,winner_share_proxy_2008
18116,2014,individuel,15,0,0.0,seat_cutoff_model
18116,2020,individuel,20,0,13.4503,seat_cutoff_rne_real
18117,2008,individuel,15,0,14.2857,winner_share_proxy_2008
18117,2014,individuel,13,1,,seat_cutoff_model
18117,2020,individuel,15,1,,seat_cutoff_rne_real
18118,2008,individuel,6,0,49.1204,winner_share_proxy_2008
18119,2008,individuel,2,0,48.6842,winner_share_proxy_2008
18119,2014,individuel,20,0,15.625,seat_cutoff_model
18119,2020,individuel,11,1,,seat_cutoff_rne_real
18120,2008,individuel,8,0,39.6226,winner_share_proxy_2008
18120,2014,individuel,30,0,14.0162,seat_cutoff_model
18120,2020,individuel,16,0,11.7391,seat_cutoff_rne_real
18121,2008,individuel,11,0,0.0,winner_share_proxy_2008
18121,2014,individuel,11,0,1.4925,seat_cutoff_model
18121,2020,individuel,7,1,,seat_cutoff_rne_real
18122,2008,individuel,11,0,5.7692,winner_share_proxy_2008
18122,2014,individuel,11,1,,seat_cutoff_model
18122,2020,individuel,11,1,,seat_cutoff_rne_real
18124,2008,individuel,11,0,8.5561,winner_share_proxy_2008
18124,2014,individuel,11,1,,seat_cutoff_model
18124,2020,individuel,12,0,24.3056,seat_cutoff_rne_real
18125,2008,individuel,15,0,6.8293,winner_share_proxy_2008
18127,2008,individuel,3,0,49.4692,winner_share_proxy_2008
18128,2008,individuel,11,0,4.3478,winner_share_proxy_2008
18128,2014,individuel,9,1,,seat_cutoff_model
18128,2020,individuel,11,1,,seat_cutoff_rne_real
18129,2008,individuel,11,0,2.5641,winner_share_proxy_2008
18129,2014,individuel,11,1,,seat_cutoff_model
18129,2020,individuel,11,1,,seat_cutoff_rne_real
18130,2008,individuel,11,0,35.7143,winner_share_proxy_2008
18130,2014,individuel,22,0,9.9502,seat_cutoff_model
18130,2020,individuel,11,1,,seat_cutoff_rne_real
18132,2008,individuel,11,0,4.1322,winner_share_proxy_2008
18132,2014,individuel,11,1,,seat_cutoff_model
18132,2020,individuel,11,1,,seat_cutoff_rne_real
18134,2008,individuel,6,0,48.1572,winner_share_proxy_2008
18134,2014,individuel,15,1,,seat_cutoff_model
18134,2020,individuel,30,0,41.853,seat_cutoff_rne_real
18135,2008,individuel,11,0,10.3896,winner_share_proxy_2008
18135,2014,individuel,17,0,30.1676,seat_cutoff_model
18135,2020,individuel,11,1,,seat_cutoff_rne_real
18136,2008,individuel,11,0,37.7193,winner_share_proxy_2008
18136,2014,individuel,15,0,1.9512,seat_cutoff_model
18136,2020,individuel,16,0,21.4689,seat_cutoff_rne_real
18137,2008,individuel,11,0,45.2442,winner_share_proxy_2008
18137,2014,individuel,42,0,0.7772,seat_cutoff_model
18137,2020,individuel,17,0,26.6129,seat_cutoff_rne_real
18138,2008,individuel,19,0,29.8643,winner_share_proxy_2008
18139,2008,individuel,15,0,4.8711,winner_share_proxy_2008
18139,2014,individuel,31,0,8.0201,seat_cutoff_model
